-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2015 through 08/01/2025 in LST
Location: Latitude  24.3415   Longitude 120.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WS10M
2019,11,26,20,14.47,12.75
2019,11,26,21,13.91,12.29
2019,11,26,22,13.54,11.95
2019,11,26,23,13.22,11.64
2019,11,27,0,13.15,11.58
2019,11,27,1,13.24,11.63
2019,11,27,2,13.3,11.69
2019,11,27,3,13.3,11.71
2019,11,27,4,13.27,11.68
2019,11,27,5,13.12,11.54
2019,11,27,6,12.81,11.28
2019,11,27,7,12.29,10.84
2019,11,27,8,11.84,10.44
2019,11,27,9,11.87,10.44
2019,11,27,10,12.27,10.78
2019,11,27,11,12.75,11.2
2019,11,27,12,13.07,11.49
2019,11,27,13,13.47,11.82
2019,11,27,14,14.28,12.48
2019,11,27,15,15.14,13.29
2019,11,27,16,15.57,13.67
2019,11,27,17,15.83,13.86
2019,11,27,18,15.98,13.92
2019,11,27,19,15.76,13.7
2019,11,27,20,15.68,13.62
2019,11,27,21,15.64,13.62
2019,11,27,22,15.94,13.86
2019,11,27,23,16.31,14.22
2019,11,28,0,16.63,14.49
2019,11,28,1,16.84,14.69
2019,11,28,2,17.02,14.88
2019,11,28,3,17.03,14.91
2019,11,28,4,17.09,15.0
2019,11,28,5,17.28,15.18
2019,11,28,6,17.5,15.4
2019,11,28,7,17.76,15.64
2019,11,28,8,17.94,15.79
2019,11,28,9,18.1,15.93
2019,11,28,10,18.33,16.13
2019,11,28,11,18.75,16.47
2019,11,28,12,19.1,16.7
2019,11,28,13,19.54,17.06
2019,11,28,14,20.02,17.47
2019,11,28,15,20.41,17.82
2019,11,28,16,20.57,17.93
2019,11,28,17,20.52,17.86
2019,11,28,18,20.33,17.7
2019,11,28,19,19.82,17.25
2019,11,28,20,19.32,16.81
2019,11,28,21,18.84,16.47
2019,11,28,22,18.24,16.03
2019,11,28,23,17.7,15.59
2019,11,29,0,17.37,15.31
2019,11,29,1,17.27,15.23
2019,11,29,2,17.19,15.16
2019,11,29,3,17.07,15.05
2019,11,29,4,16.88,14.88
2019,11,29,5,16.43,14.48
2019,11,29,6,15.78,13.94
2019,11,29,7,15.11,13.38
2019,11,29,8,14.4,12.81
2019,11,29,9,13.79,12.31
2019,11,29,10,13.68,12.24
2019,11,29,11,13.94,12.49
2019,11,29,12,14.22,12.73
2019,11,29,13,14.56,13.01
2019,11,29,14,15.19,13.51
2019,11,29,15,15.93,14.11
2019,11,29,16,16.11,14.23
2019,11,29,17,15.76,13.9
2019,11,29,18,15.22,13.43
2019,11,29,19,14.62,12.91
2019,11,29,20,13.8,12.22
2019,11,29,21,13.2,11.7
2019,11,29,22,12.66,11.23
2019,11,29,23,12.22,10.85
2019,11,30,0,11.91,10.56
2019,11,30,1,11.78,10.44
2019,11,30,2,11.86,10.5
2019,11,30,3,11.94,10.55
2019,11,30,4,11.73,10.37
2019,11,30,5,11.14,9.88
2019,11,30,6,10.66,9.47
2019,11,30,7,10.22,9.09
2019,11,30,8,9.63,8.6
2019,11,30,9,9.07,8.11
2019,11,30,10,8.64,7.75
2019,11,30,11,8.44,7.58
2019,11,30,12,8.56,7.71
2019,11,30,13,8.89,8.04
2019,11,30,14,9.13,8.27
2019,11,30,15,9.06,8.2
2019,11,30,16,8.84,7.99
2019,11,30,17,8.81,7.95
2019,11,30,18,8.82,7.96
2019,11,30,19,8.56,7.76
2019,11,30,20,8.13,7.4
2019,11,30,21,7.69,7.05
2019,11,30,22,7.24,6.67
2019,11,30,23,6.72,6.23
2019,12,1,0,6.18,5.75
2019,12,1,1,5.78,5.4
2019,12,1,2,5.64,5.27
2019,12,1,3,5.58,5.22
2019,12,1,4,5.64,5.28
2019,12,1,5,5.91,5.52
2019,12,1,6,6.28,5.84
2019,12,1,7,6.5,6.03
2019,12,1,8,6.44,5.99
2019,12,1,9,6.28,5.85
2019,12,1,10,6.21,5.79
2019,12,1,11,6.02,5.61
2019,12,1,12,5.78,5.39
2019,12,1,13,5.81,5.4
2019,12,1,14,6.14,5.67
2019,12,1,15,6.67,6.12
2019,12,1,16,7.56,6.93
2019,12,1,17,8.63,7.89
2019,12,1,18,9.7,8.79
2019,12,1,19,10.81,9.7
2019,12,1,20,12.05,10.71
2019,12,1,21,13.29,11.76
2019,12,1,22,14.45,12.75
2019,12,1,23,15.58,13.68
2019,12,2,0,16.65,14.58
2019,12,2,1,17.45,15.3
2019,12,2,2,17.69,15.57
2019,12,2,3,17.53,15.49
2019,12,2,4,17.51,15.51
2019,12,2,5,17.59,15.64
2019,12,2,6,17.62,15.68
2019,12,2,7,17.77,15.79
2019,12,2,8,17.8,15.83
2019,12,2,9,17.73,15.77
2019,12,2,10,17.74,15.8
2019,12,2,11,17.91,15.98
2019,12,2,12,18.02,16.1
2019,12,2,13,18.2,16.21
2019,12,2,14,18.6,16.48
2019,12,2,15,19.12,16.9
2019,12,2,16,19.65,17.27
2019,12,2,17,20.08,17.57
2019,12,2,18,20.58,17.94
2019,12,2,19,20.82,18.08
2019,12,2,20,20.88,18.1
2019,12,2,21,20.55,17.84
2019,12,2,22,20.09,17.46
2019,12,2,23,19.74,17.16
2019,12,3,0,19.47,16.95
2019,12,3,1,19.02,16.61
2019,12,3,2,18.66,16.37
2019,12,3,3,18.33,16.1
2019,12,3,4,18.03,15.88
2019,12,3,5,17.65,15.57
2019,12,3,6,17.26,15.26
2019,12,3,7,16.85,14.95
2019,12,3,8,16.45,14.64
2019,12,3,9,16.18,14.41
2019,12,3,10,16.31,14.51
2019,12,3,11,16.81,14.96
2019,12,3,12,17.62,15.62
2019,12,3,13,18.43,16.2
2019,12,3,14,19.27,16.9
2019,12,3,15,19.81,17.36
2019,12,3,16,19.89,17.39
2019,12,3,17,19.6,17.11
2019,12,3,18,18.98,16.59
2019,12,3,19,18.27,15.98
2019,12,3,20,17.42,15.28
2019,12,3,21,16.67,14.62
2019,12,3,22,16.14,14.21
2019,12,3,23,15.81,13.93
2019,12,4,0,15.66,13.79
2019,12,4,1,15.59,13.74
2019,12,4,2,15.68,13.84
2019,12,4,3,16.02,14.16
2019,12,4,4,16.31,14.44
2019,12,4,5,16.41,14.53
2019,12,4,6,16.34,14.47
2019,12,4,7,16.34,14.47
2019,12,4,8,16.21,14.38
2019,12,4,9,16.15,14.33
2019,12,4,10,16.46,14.62
2019,12,4,11,17.13,15.23
2019,12,4,12,18.01,15.95
2019,12,4,13,18.83,16.52
2019,12,4,14,19.66,17.23
2019,12,4,15,20.08,17.53
2019,12,4,16,19.95,17.36
2019,12,4,17,19.54,16.98
2019,12,4,18,18.92,16.51
2019,12,4,19,18.5,16.13
2019,12,4,20,18.13,15.84
2019,12,4,21,17.91,15.67
2019,12,4,22,17.95,15.73
2019,12,4,23,18.28,15.98
2019,12,5,0,18.51,16.17
2019,12,5,1,18.4,16.08
2019,12,5,2,18.66,16.33
2019,12,5,3,19.13,16.71
2019,12,5,4,19.11,16.69
2019,12,5,5,18.66,16.38
2019,12,5,6,18.29,16.1
2019,12,5,7,18.02,15.87
2019,12,5,8,17.9,15.75
2019,12,5,9,18.0,15.83
2019,12,5,10,18.0,15.83
2019,12,5,11,17.58,15.49
2019,12,5,12,17.35,15.32
2019,12,5,13,17.89,15.78
2019,12,5,14,18.59,16.34
2019,12,5,15,18.93,16.61
2019,12,5,16,19.09,16.68
2019,12,5,17,18.99,16.63
2019,12,5,18,19.1,16.66
2019,12,5,19,19.33,16.79
2019,12,5,20,19.49,16.88
2019,12,5,21,18.91,16.41
2019,12,5,22,18.46,16.11
2019,12,5,23,18.77,16.3
2019,12,6,0,18.94,16.41
2019,12,6,1,18.87,16.35
2019,12,6,2,18.75,16.3
2019,12,6,3,18.52,16.14
2019,12,6,4,18.39,16.07
2019,12,6,5,17.76,15.58
2019,12,6,6,17.71,15.56
2019,12,6,7,18.07,15.87
2019,12,6,8,18.15,15.94
2019,12,6,9,17.98,15.85
2019,12,6,10,18.13,16.02
2019,12,6,11,18.51,16.32
2019,12,6,12,18.47,16.27
2019,12,6,13,18.44,16.29
2019,12,6,14,19.18,16.82
2019,12,6,15,19.68,17.19
2019,12,6,16,20.27,17.69
2019,12,6,17,20.58,17.98
2019,12,6,18,20.54,17.93
2019,12,6,19,20.32,17.78
2019,12,6,20,20.24,17.72
2019,12,6,21,20.3,17.76
2019,12,6,22,19.93,17.42
2019,12,6,23,19.77,17.27
2019,12,7,0,19.6,17.11
2019,12,7,1,19.56,17.06
2019,12,7,2,19.43,16.97
2019,12,7,3,19.3,16.85
2019,12,7,4,19.19,16.8
2019,12,7,5,18.97,16.62
2019,12,7,6,18.83,16.55
2019,12,7,7,18.66,16.42
2019,12,7,8,18.61,16.38
2019,12,7,9,18.62,16.39
2019,12,7,10,18.75,16.48
2019,12,7,11,19.02,16.7
2019,12,7,12,19.25,16.9
2019,12,7,13,19.52,17.14
2019,12,7,14,19.82,17.4
2019,12,7,15,20.13,17.65
2019,12,7,16,20.29,17.72
2019,12,7,17,20.22,17.63
2019,12,7,18,19.76,17.2
2019,12,7,19,19.19,16.72
2019,12,7,20,18.68,16.36
2019,12,7,21,18.15,15.94
2019,12,7,22,17.61,15.5
2019,12,7,23,17.05,15.04
2019,12,8,0,16.43,14.53
2019,12,8,1,15.94,14.12
2019,12,8,2,15.65,13.9
2019,12,8,3,15.47,13.75
2019,12,8,4,15.24,13.57
2019,12,8,5,14.89,13.26
2019,12,8,6,14.55,12.99
2019,12,8,7,14.28,12.74
2019,12,8,8,14.05,12.55
2019,12,8,9,13.97,12.47
2019,12,8,10,14.04,12.54
2019,12,8,11,14.41,12.88
2019,12,8,12,14.95,13.31
2019,12,8,13,15.45,13.71
2019,12,8,14,16.07,14.18
2019,12,8,15,16.5,14.53
2019,12,8,16,16.69,14.64
2019,12,8,17,16.71,14.63
2019,12,8,18,16.44,14.45
2019,12,8,19,15.74,13.88
2019,12,8,20,15.04,13.3
2019,12,8,21,14.21,12.63
2019,12,8,22,13.03,11.6
2019,12,8,23,12.27,10.98
2019,12,9,0,11.93,10.69
2019,12,9,1,11.75,10.54
2019,12,9,2,11.65,10.46
2019,12,9,3,11.66,10.46
2019,12,9,4,11.62,10.41
2019,12,9,5,11.28,10.11
2019,12,9,6,10.9,9.79
2019,12,9,7,10.53,9.47
2019,12,9,8,10.1,9.11
2019,12,9,9,9.7,8.78
2019,12,9,10,9.32,8.47
2019,12,9,11,9.27,8.42
2019,12,9,12,9.55,8.7
2019,12,9,13,10.39,9.41
2019,12,9,14,11.3,10.16
2019,12,9,15,11.54,10.32
2019,12,9,16,11.4,10.19
2019,12,9,17,11.21,10.04
2019,12,9,18,10.97,9.81
2019,12,9,19,10.64,9.48
2019,12,9,20,9.9,8.8
2019,12,9,21,9.09,8.1
2019,12,9,22,8.46,7.55
2019,12,9,23,7.99,7.14
2019,12,10,0,7.53,6.71
2019,12,10,1,7.11,6.33
2019,12,10,2,6.85,6.09
2019,12,10,3,6.58,5.84
2019,12,10,4,6.17,5.49
2019,12,10,5,5.58,5.01
2019,12,10,6,5.27,4.78
2019,12,10,7,5.28,4.83
2019,12,10,8,5.7,5.2
2019,12,10,9,6.51,5.93
2019,12,10,10,7.56,6.92
2019,12,10,11,8.32,7.67
2019,12,10,12,8.64,8.03
2019,12,10,13,8.52,7.95
2019,12,10,14,8.12,7.59
2019,12,10,15,7.66,7.15
2019,12,10,16,7.27,6.77
2019,12,10,17,7.05,6.55
2019,12,10,18,6.77,6.3
2019,12,10,19,6.41,5.96
2019,12,10,20,6.05,5.63
2019,12,10,21,5.82,5.42
2019,12,10,22,5.81,5.42
2019,12,10,23,6.16,5.72
2019,12,11,0,6.73,6.22
2019,12,11,1,7.39,6.8
2019,12,11,2,7.91,7.26
2019,12,11,3,8.25,7.54
2019,12,11,4,8.5,7.75
2019,12,11,5,8.73,7.93
2019,12,11,6,9.07,8.21
2019,12,11,7,9.56,8.61
2019,12,11,8,10.21,9.08
2019,12,11,9,10.72,9.51
2019,12,11,10,11.22,9.94
2019,12,11,11,11.74,10.39
2019,12,11,12,12.35,10.92
2019,12,11,13,13.14,11.56
2019,12,11,14,13.93,12.19
2019,12,11,15,14.63,12.71
2019,12,11,16,15.2,13.16
2019,12,11,17,15.73,13.54
2019,12,11,18,16.14,13.85
2019,12,11,19,16.34,14.08
2019,12,11,20,16.07,13.9
2019,12,11,21,15.71,13.67
2019,12,11,22,15.3,13.33
2019,12,11,23,14.95,13.0
2019,12,12,0,14.6,12.65
2019,12,12,1,14.32,12.47
2019,12,12,2,14.15,12.38
2019,12,12,3,14.08,12.38
2019,12,12,4,14.1,12.42
2019,12,12,5,14.01,12.32
2019,12,12,6,13.72,12.12
2019,12,12,7,13.47,11.91
2019,12,12,8,13.17,11.64
2019,12,12,9,12.8,11.3
2019,12,12,10,12.61,11.11
2019,12,12,11,12.55,11.06
2019,12,12,12,12.59,11.08
2019,12,12,13,12.81,11.25
2019,12,12,14,13.06,11.45
2019,12,12,15,13.43,11.78
2019,12,12,16,13.81,12.14
2019,12,12,17,13.9,12.26
2019,12,12,18,13.59,12.0
2019,12,12,19,13.1,11.52
2019,12,12,20,12.44,10.96
2019,12,12,21,11.83,10.45
2019,12,12,22,11.15,9.87
2019,12,12,23,10.84,9.61
2019,12,13,0,10.96,9.73
2019,12,13,1,11.11,9.87
2019,12,13,2,11.18,9.92
2019,12,13,3,11.26,10.0
2019,12,13,4,11.51,10.21
2019,12,13,5,11.61,10.29
2019,12,13,6,11.31,10.04
2019,12,13,7,10.76,9.55
2019,12,13,8,10.3,9.17
2019,12,13,9,9.98,8.92
2019,12,13,10,9.86,8.82
2019,12,13,11,9.82,8.82
2019,12,13,12,9.88,8.9
2019,12,13,13,10.15,9.18
2019,12,13,14,10.55,9.53
2019,12,13,15,10.77,9.75
2019,12,13,16,10.95,9.88
2019,12,13,17,11.01,9.9
2019,12,13,18,11.02,9.83
2019,12,13,19,10.8,9.61
2019,12,13,20,10.49,9.32
2019,12,13,21,10.17,9.03
2019,12,13,22,9.75,8.66
2019,12,13,23,9.57,8.5
2019,12,14,0,9.58,8.52
2019,12,14,1,9.75,8.67
2019,12,14,2,9.92,8.83
2019,12,14,3,10.08,8.97
2019,12,14,4,10.17,9.04
2019,12,14,5,10.11,8.96
2019,12,14,6,9.88,8.73
2019,12,14,7,9.57,8.43
2019,12,14,8,9.21,8.1
2019,12,14,9,9.07,7.96
2019,12,14,10,9.18,8.06
2019,12,14,11,9.4,8.34
2019,12,14,12,9.56,8.58
2019,12,14,13,9.48,8.58
2019,12,14,14,9.61,8.67
2019,12,14,15,9.89,8.9
2019,12,14,16,10.2,9.11
2019,12,14,17,10.7,9.48
2019,12,14,18,11.17,9.81
2019,12,14,19,11.32,9.89
2019,12,14,20,11.16,9.74
2019,12,14,21,10.68,9.34
2019,12,14,22,10.15,8.87
2019,12,14,23,9.65,8.44
2019,12,15,0,9.0,7.89
2019,12,15,1,8.26,7.25
2019,12,15,2,7.63,6.7
2019,12,15,3,7.07,6.19
2019,12,15,4,6.58,5.77
2019,12,15,5,6.14,5.38
2019,12,15,6,5.86,5.11
2019,12,15,7,5.66,4.94
2019,12,15,8,5.69,4.94
2019,12,15,9,5.96,5.15
2019,12,15,10,6.37,5.54
2019,12,15,11,6.75,6.0
2019,12,15,12,7.32,6.59
2019,12,15,13,8.03,7.27
2019,12,15,14,8.77,7.94
2019,12,15,15,9.37,8.46
2019,12,15,16,9.74,8.76
2019,12,15,17,9.86,8.84
2019,12,15,18,9.74,8.73
2019,12,15,19,9.44,8.43
2019,12,15,20,8.95,7.97
2019,12,15,21,8.46,7.46
2019,12,15,22,8.15,7.17
2019,12,15,23,7.74,6.88
2019,12,16,0,7.28,6.58
2019,12,16,1,6.91,6.33
2019,12,16,2,6.46,5.99
2019,12,16,3,5.95,5.55
2019,12,16,4,5.53,5.18
2019,12,16,5,5.38,5.05
2019,12,16,6,5.42,5.08
2019,12,16,7,5.53,5.19
2019,12,16,8,5.77,5.39
2019,12,16,9,5.76,5.41
2019,12,16,10,5.54,5.22
2019,12,16,11,5.33,5.02
2019,12,16,12,5.21,4.91
2019,12,16,13,5.21,4.91
2019,12,16,14,5.35,5.01
2019,12,16,15,5.5,5.13
2019,12,16,16,5.53,5.14
2019,12,16,17,5.33,4.94
2019,12,16,18,4.84,4.49
2019,12,16,19,4.17,3.84
2019,12,16,20,3.32,3.03
2019,12,16,21,2.35,2.03
2019,12,16,22,1.38,1.13
2019,12,16,23,0.59,0.52
2019,12,17,0,0.57,0.49
2019,12,17,1,1.31,1.12
2019,12,17,2,1.92,1.76
2019,12,17,3,2.29,2.1
2019,12,17,4,2.39,2.23
2019,12,17,5,2.08,1.96
2019,12,17,6,1.8,1.68
2019,12,17,7,1.65,1.54
2019,12,17,8,1.6,1.47
2019,12,17,9,1.67,1.57
2019,12,17,10,1.82,1.71
2019,12,17,11,1.96,1.84
2019,12,17,12,2.12,1.98
2019,12,17,13,2.26,2.09
2019,12,17,14,2.27,2.09
2019,12,17,15,2.05,1.86
2019,12,17,16,1.61,1.4
2019,12,17,17,1.1,0.87
2019,12,17,18,0.6,0.51
2019,12,17,19,0.58,0.48
2019,12,17,20,1.11,0.83
2019,12,17,21,1.35,1.0
2019,12,17,22,1.12,0.86
2019,12,17,23,0.45,0.36
2019,12,18,0,0.56,0.41
2019,12,18,1,1.49,1.1
2019,12,18,2,2.69,1.98
2019,12,18,3,4.47,3.79
2019,12,18,4,6.21,5.57
2019,12,18,5,7.49,6.76
2019,12,18,6,8.42,7.6
2019,12,18,7,9.24,8.25
2019,12,18,8,10.12,8.93
2019,12,18,9,11.01,9.7
2019,12,18,10,11.72,10.37
2019,12,18,11,12.45,11.06
2019,12,18,12,13.17,11.76
2019,12,18,13,13.25,11.9
2019,12,18,14,13.24,11.91
2019,12,18,15,13.38,12.02
2019,12,18,16,13.43,12.06
2019,12,18,17,13.21,11.84
2019,12,18,18,13.06,11.64
2019,12,18,19,12.82,11.41
2019,12,18,20,12.63,11.22
2019,12,18,21,12.4,11.0
2019,12,18,22,12.28,10.9
2019,12,18,23,12.14,10.8
2019,12,19,0,11.99,10.67
2019,12,19,1,11.99,10.67
2019,12,19,2,12.06,10.77
2019,12,19,3,12.09,10.79
2019,12,19,4,12.04,10.73
2019,12,19,5,11.99,10.7
2019,12,19,6,12.07,10.78
2019,12,19,7,12.26,10.96
2019,12,19,8,12.5,11.14
2019,12,19,9,12.53,11.21
2019,12,19,10,12.41,11.16
2019,12,19,11,12.5,11.31
2019,12,19,12,12.55,11.42
2019,12,19,13,12.53,11.47
2019,12,19,14,12.71,11.63
2019,12,19,15,13.06,11.92
2019,12,19,16,13.59,12.37
2019,12,19,17,14.25,12.91
2019,12,19,18,14.95,13.49
2019,12,19,19,15.57,14.01
2019,12,19,20,15.94,14.3
2019,12,19,21,16.0,14.32
2019,12,19,22,16.13,14.41
2019,12,19,23,16.41,14.65
2019,12,20,0,16.68,14.87
2019,12,20,1,16.9,15.07
2019,12,20,2,16.96,15.11
2019,12,20,3,16.74,14.91
2019,12,20,4,16.32,14.53
2019,12,20,5,15.74,14.03
2019,12,20,6,15.21,13.56
2019,12,20,7,14.55,13.01
2019,12,20,8,13.7,12.27
2019,12,20,9,12.98,11.6
2019,12,20,10,12.23,10.96
2019,12,20,11,12.18,10.98
2019,12,20,12,12.69,11.49
2019,12,20,13,12.97,11.75
2019,12,20,14,13.02,11.77
2019,12,20,15,12.97,11.68
2019,12,20,16,13.09,11.76
2019,12,20,17,13.36,11.97
2019,12,20,18,13.45,12.02
2019,12,20,19,13.44,11.99
2019,12,20,20,13.54,12.08
2019,12,20,21,13.74,12.22
2019,12,20,22,13.79,12.24
2019,12,20,23,13.65,12.1
2019,12,21,0,13.44,11.91
2019,12,21,1,13.38,11.83
2019,12,21,2,13.44,11.84
2019,12,21,3,13.44,11.82
2019,12,21,4,13.06,11.51
2019,12,21,5,12.72,11.21
2019,12,21,6,12.17,10.75
2019,12,21,7,11.6,10.3
2019,12,21,8,10.88,9.66
2019,12,21,9,9.73,8.74
2019,12,21,10,9.49,8.6
2019,12,21,11,9.73,8.87
2019,12,21,12,9.84,8.98
2019,12,21,13,9.62,8.81
2019,12,21,14,9.34,8.56
2019,12,21,15,9.22,8.46
2019,12,21,16,9.28,8.51
2019,12,21,17,9.32,8.53
2019,12,21,18,9.16,8.38
2019,12,21,19,8.61,7.88
2019,12,21,20,8.0,7.36
2019,12,21,21,7.35,6.8
2019,12,21,22,7.02,6.52
2019,12,21,23,6.92,6.44
2019,12,22,0,6.75,6.3
2019,12,22,1,6.52,6.1
2019,12,22,2,6.33,5.93
2019,12,22,3,6.01,5.63
2019,12,22,4,5.75,5.41
2019,12,22,5,5.4,5.1
2019,12,22,6,5.17,4.89
2019,12,22,7,5.41,5.1
2019,12,22,8,5.75,5.41
2019,12,22,9,6.04,5.65
2019,12,22,10,6.08,5.7
2019,12,22,11,5.87,5.51
2019,12,22,12,5.68,5.34
2019,12,22,13,5.64,5.3
2019,12,22,14,5.75,5.38
2019,12,22,15,5.93,5.52
2019,12,22,16,6.46,6.0
2019,12,22,17,7.42,6.86
2019,12,22,18,8.39,7.7
2019,12,22,19,9.02,8.21
2019,12,22,20,9.44,8.51
2019,12,22,21,9.77,8.74
2019,12,22,22,10.1,9.02
2019,12,22,23,10.56,9.42
2019,12,23,0,11.07,9.86
2019,12,23,1,11.44,10.18
2019,12,23,2,11.58,10.32
2019,12,23,3,11.52,10.28
2019,12,23,4,11.35,10.15
2019,12,23,5,11.07,9.91
2019,12,23,6,10.81,9.71
2019,12,23,7,10.55,9.5
2019,12,23,8,10.17,9.18
2019,12,23,9,9.65,8.76
2019,12,23,10,9.2,8.4
2019,12,23,11,9.09,8.34
2019,12,23,12,9.32,8.58
2019,12,23,13,9.66,8.91
2019,12,23,14,9.88,9.12
2019,12,23,15,9.99,9.21
2019,12,23,16,10.05,9.25
2019,12,23,17,9.92,9.12
2019,12,23,18,9.8,8.95
2019,12,23,19,9.62,8.76
2019,12,23,20,9.34,8.51
2019,12,23,21,8.94,8.15
2019,12,23,22,8.41,7.69
2019,12,23,23,7.88,7.24
2019,12,24,0,7.54,6.96
2019,12,24,1,7.38,6.85
2019,12,24,2,7.14,6.67
2019,12,24,3,6.82,6.39
2019,12,24,4,6.59,6.19
2019,12,24,5,6.34,5.96
2019,12,24,6,5.94,5.6
2019,12,24,7,5.72,5.39
2019,12,24,8,5.68,5.37
2019,12,24,9,5.89,5.58
2019,12,24,10,6.25,5.9
2019,12,24,11,6.8,6.39
2019,12,24,12,7.48,6.99
2019,12,24,13,8.27,7.7
2019,12,24,14,9.13,8.47
2019,12,24,15,9.94,9.17
2019,12,24,16,10.61,9.73
2019,12,24,17,10.99,10.0
2019,12,24,18,11.21,10.14
2019,12,24,19,10.92,9.83
2019,12,24,20,10.63,9.52
2019,12,24,21,10.57,9.46
2019,12,24,22,10.51,9.41
2019,12,24,23,10.52,9.39
2019,12,25,0,10.44,9.31
2019,12,25,1,10.59,9.41
2019,12,25,2,10.82,9.63
2019,12,25,3,10.75,9.58
2019,12,25,4,10.56,9.4
2019,12,25,5,10.25,9.16
2019,12,25,6,9.91,8.85
2019,12,25,7,9.4,8.41
2019,12,25,8,8.91,8.0
2019,12,25,9,8.5,7.66
2019,12,25,10,8.16,7.42
2019,12,25,11,7.92,7.27
2019,12,25,12,7.85,7.28
2019,12,25,13,8.05,7.47
2019,12,25,14,8.22,7.62
2019,12,25,15,7.95,7.37
2019,12,25,16,7.47,6.93
2019,12,25,17,7.21,6.68
2019,12,25,18,7.08,6.53
2019,12,25,19,6.79,6.2
2019,12,25,20,6.43,5.79
2019,12,25,21,6.13,5.45
2019,12,25,22,5.8,5.16
2019,12,25,23,5.4,4.86
2019,12,26,0,5.25,4.8
2019,12,26,1,5.53,5.1
2019,12,26,2,6.07,5.62
2019,12,26,3,6.4,5.93
2019,12,26,4,6.3,5.84
2019,12,26,5,5.6,5.21
2019,12,26,6,4.66,4.36
2019,12,26,7,4.06,3.82
2019,12,26,8,4.21,3.94
2019,12,26,9,5.16,4.8
2019,12,26,10,6.76,6.22
2019,12,26,11,7.99,7.28
2019,12,26,12,8.6,7.81
2019,12,26,13,9.24,8.35
2019,12,26,14,10.25,9.21
2019,12,26,15,11.55,10.28
2019,12,26,16,12.76,11.29
2019,12,26,17,13.84,12.16
2019,12,26,18,15.12,13.18
2019,12,26,19,16.4,14.24
2019,12,26,20,17.41,15.07
2019,12,26,21,18.59,16.06
2019,12,26,22,19.13,16.57
2019,12,26,23,19.19,16.64
2019,12,27,0,19.04,16.57
2019,12,27,1,18.95,16.53
2019,12,27,2,18.89,16.52
2019,12,27,3,18.77,16.45
2019,12,27,4,18.73,16.44
2019,12,27,5,18.83,16.52
2019,12,27,6,18.79,16.51
2019,12,27,7,18.59,16.36
2019,12,27,8,18.35,16.16
2019,12,27,9,18.15,16.02
2019,12,27,10,18.01,15.95
2019,12,27,11,18.03,16.01
2019,12,27,12,18.1,16.11
2019,12,27,13,18.05,16.09
2019,12,27,14,17.89,15.95
2019,12,27,15,17.82,15.88
2019,12,27,16,17.75,15.83
2019,12,27,17,17.56,15.64
2019,12,27,18,17.19,15.26
2019,12,27,19,16.73,14.84
2019,12,27,20,15.8,14.07
2019,12,27,21,15.32,13.64
2019,12,27,22,14.89,13.25
2019,12,27,23,14.37,12.78
2019,12,28,0,13.78,12.28
2019,12,28,1,13.34,11.89
2019,12,28,2,13.05,11.65
2019,12,28,3,13.04,11.64
2019,12,28,4,13.33,11.9
2019,12,28,5,13.44,11.99
2019,12,28,6,13.22,11.79
2019,12,28,7,12.69,11.32
2019,12,28,8,11.98,10.71
2019,12,28,9,11.48,10.26
2019,12,28,10,11.1,9.95
2019,12,28,11,11.33,10.16
2019,12,28,12,12.02,10.76
2019,12,28,13,12.42,11.08
2019,12,28,14,12.61,11.22
2019,12,28,15,12.74,11.33
2019,12,28,16,12.95,11.46
2019,12,28,17,13.01,11.5
2019,12,28,18,12.67,11.26
2019,12,28,19,12.29,10.93
2019,12,28,20,11.38,10.11
2019,12,28,21,10.28,9.2
2019,12,28,22,9.25,8.34
2019,12,28,23,8.58,7.82
2019,12,29,0,8.16,7.48
2019,12,29,1,7.91,7.26
2019,12,29,2,7.2,6.69
2019,12,29,3,5.89,5.58
2019,12,29,4,5.46,5.23
2019,12,29,5,4.57,4.44
2019,12,29,6,3.67,3.58
2019,12,29,7,3.5,3.37
2019,12,29,8,3.38,3.26
2019,12,29,9,2.83,2.77
2019,12,29,10,2.92,2.86
2019,12,29,11,4.25,4.09
2019,12,29,12,5.7,5.43
2019,12,29,13,6.85,6.46
2019,12,29,14,7.86,7.33
2019,12,29,15,8.82,8.16
2019,12,29,16,9.03,8.33
2019,12,29,17,9.07,8.3
2019,12,29,18,8.69,7.93
2019,12,29,19,8.12,7.41
2019,12,29,20,8.31,7.58
2019,12,29,21,8.62,7.86
2019,12,29,22,8.3,7.57
2019,12,29,23,7.73,7.07
2019,12,30,0,7.74,7.06
2019,12,30,1,7.85,7.12
2019,12,30,2,8.11,7.23
2019,12,30,3,8.62,7.51
2019,12,30,4,8.91,7.61
2019,12,30,5,8.84,7.44
2019,12,30,6,8.63,7.22
2019,12,30,7,8.16,6.81
2019,12,30,8,7.45,6.14
2019,12,30,9,7.07,5.76
2019,12,30,10,7.07,5.73
